playerId,our_xG_per_game,our_xA_per_game,name,games_played,actual_goals_per_game,actual_assists_per_game,xG_to_goals_ratio,xA_to_assists_ratio
8475184,0.35157752605155096,0.0,Chris Kreider,20.0,0.55,0.3,0.6392318655482744,0.0
8475188,0.06958919817892203,0.0,Brayden McNabb,24.0,0.0,0.041666666666666664,0.06958919817892203,0.0
8475191,0.10830181799828997,0.0,Reilly Smith,24.0,0.125,0.125,0.8664145439863198,0.0
8475200,0.05504939099773757,0.0,Dmitry Orlov,25.0,0.0,0.52,0.05504939099773757,0.0
8475208,0.053462619930505655,0.0,Brian Dumoulin,24.0,0.0,0.20833333333333334,0.053462619930505655,0.0
8475218,0.14170463981046777,0.0,Mattias Ekholm,25.0,0.08,0.32,1.771307997630847,0.0
8475220,0.18425780353136353,0.0,Marcus Foligno,23.0,0.0,0.08695652173913043,0.18425780353136353,0.0
8475231,0.1646062336989085,0.0,Casey Cizikas,25.0,0.04,0.16,4.115155842472713,0.0
8475235,0.09383732639253133,0.0,Nicolas Deslauriers,11.0,0.0,0.0,0.09383732639253133,0.0
8475279,0.050597721375524915,0.0,Ben Chiarot,25.0,0.12,0.16,0.4216476781293743,0.0
8475287,0.23939524967378614,0.0,Erik Haula,24.0,0.16666666666666666,0.375,1.436371498042717,0.0
8475314,0.504117389456951,0.0,Anders Lee,25.0,0.2,0.32,2.5205869472847544,0.0
8475324,0.06295317715114865,0.0,Nick Jensen,24.0,0.041666666666666664,0.20833333333333334,1.5108762516275676,0.0
8475343,0.17392040225432104,0.0,Nic Dowd,19.0,0.05263157894736842,0.21052631578947367,3.3044876428321,0.0
8475455,0.0449942066579272,0.0,Brenden Dillon,24.0,0.125,0.25,0.3599536532634176,0.0
8475461,0.0176045708358287,0.0,Andrew Agozzino,2.0,0.0,0.0,0.0176045708358287,0.0
8475462,0.039759285592784376,0.0,Radko Gudas,13.0,0.07692307692307693,0.15384615384615385,0.5168707127061969,0.0
8475690,0.02593560423701996,0.0,Chris Tanev,8.0,0.0,0.25,0.02593560423701996,0.0
8475692,0.2649122171706574,0.0,Mats Zuccarello,10.0,0.1,0.8,2.6491221717065736,0.0
8475714,0.12373240095061742,0.0,Calle Jarnkrok,18.0,0.2222222222222222,0.0,0.5567958042777784,0.0
8475722,0.44089984152974043,0.0,Jason Zucker,16.0,0.375,0.4375,1.1757329107459744,0.0
8475726,0.24103080739657715,0.0,Tyler Toffoli,25.0,0.2,0.32,1.2051540369828857,0.0
8475745,0.26254085101287006,0.0,Charlie Coyle,25.0,0.12,0.48,2.1878404251072507,0.0
8475752,0.11879533780738705,0.0,Tyler Pitlick,14.0,0.0,0.0,0.11879533780738705,0.0
8475753,0.10204431857733466,0.0,Justin Faulk,25.0,0.24,0.28,0.42518466073889444,0.0
8475754,0.24308405158420396,0.0,Brock Nelson,24.0,0.25,0.25,0.9723362063368158,0.0
8475755,0.0673991535263864,0.0,Alexander Petrovic,23.0,0.043478260869565216,0.2608695652173913,1.5501805311068872,0.0
8475760,0.21686049854463846,0.0,Nick Bjugstad,19.0,0.21052631578947367,0.05263157894736842,1.0300873680870328,0.0
8475762,0.0720354989171028,0.0,Derek Forbort,2.0,0.0,0.0,0.0720354989171028,0.0
8475763,0.2355334780967005,0.0,Kevin Hayes,8.0,0.125,0.125,1.884267824773604,0.0
8475764,0.07149177252625415,0.0,Cam Fowler,25.0,0.04,0.4,1.7872943131563537,0.0
8475765,0.24265631878127647,0.0,Vladimir Tarasenko,18.0,0.1111111111111111,0.4444444444444444,2.1839068690314885,0.0
8475768,0.2892185719076381,0.0,Jaden Schwartz,23.0,0.34782608695652173,0.30434782608695654,0.8315033942344596,0.0
8475784,0.20907835750018838,0.0,Jeff Skinner,17.0,0.23529411764705882,0.17647058823529413,0.8885830193758006,0.0
8475786,0.4031030751454332,0.0,Zach Hyman,6.0,0.0,0.3333333333333333,0.4031030751454332,0.0
8475790,0.04959854048987223,0.0,Erik Gudbranson,4.0,0.0,0.0,0.04959854048987223,0.0
8475791,0.2914900841467357,0.0,Taylor Hall,24.0,0.20833333333333334,0.2916666666666667,1.3991524039043315,0.0
8475794,0.22276762096832184,0.0,Tyler Seguin,25.0,0.28,0.4,0.7955986463154351,0.0
8475795,0.04742279648780817,0.0,Dylan McIlrath,3.0,0.0,0.0,0.04742279648780817,0.0
8475798,0.25468851819944865,0.0,Mikael Granlund,9.0,0.3333333333333333,0.6666666666666666,0.764065554598346,0.0
8475799,0.2767861130198946,0.0,Nino Niederreiter,23.0,0.17391304347826086,0.391304347826087,1.5915201498643938,0.0
8475810,0.4350361698824497,0.0,Bryan Rust,21.0,0.3333333333333333,0.47619047619047616,1.3051085096473491,0.0
8475842,0.20332466102326682,0.0,Sam Carrick,26.0,0.038461538461538464,0.19230769230769232,5.286441186604937,0.0
8475848,0.24346928948536506,0.0,Brendan Gallagher,23.0,0.043478260869565216,0.391304347826087,5.599793658163397,0.0
8475906,0.06685043377801766,0.0,John Klingberg,16.0,0.1875,0.25,0.35653564681609423,0.0
8475913,0.3985980245499655,0.0,Mark Stone,8.0,0.5,1.375,0.797196049099931,0.0
8476278,0.1316946274177594,0.0,Colin Blackwell,24.0,0.08333333333333333,0.16666666666666666,1.5803355290131127,0.0
8476292,0.20851646813199565,0.0,Ondrej Palat,24.0,0.041666666666666664,0.125,5.0043952351678955,0.0
8476312,0.10289115813345853,0.0,Josh Manson,24.0,0.08333333333333333,0.08333333333333333,1.2346938976015025,0.0
8476331,0.05842840777371408,0.0,Dylan DeMelo,23.0,0.043478260869565216,0.391304347826087,1.3438533787954239,0.0
8476372,0.06095085009777285,0.0,Nick Seeler,23.0,0.0,0.13043478260869565,0.06095085009777285,0.0
8476374,0.16964220685056505,0.0,Sean Kuraly,26.0,0.07692307692307693,0.15384615384615385,2.2053486890573457,0.0
8476389,0.24476268677972243,0.0,Vincent Trocheck,12.0,0.4166666666666667,0.5,0.5874304482713338,0.0
8476392,0.20395649653593334,0.0,Adam Lowry,11.0,0.09090909090909091,0.18181818181818182,2.243521461895267,0.0
8476393,0.138585902683969,0.0,Nick Cousins,24.0,0.16666666666666666,0.08333333333333333,0.8315154161038141,0.0
8476399,0.3287843034735746,0.0,Blake Coleman,26.0,0.3076923076923077,0.11538461538461539,1.0685489862891175,0.0
8476419,0.18009886933335406,0.0,Jean-Gabriel Pageau,22.0,0.2727272727272727,0.2727272727272727,0.660362520888965,0.0
8476422,0.09190789958168005,0.0,Mike Reilly,19.0,0.05263157894736842,0.21052631578947367,1.746250092051921,0.0
8476425,0.4109107684344053,0.0,Joseph LaBate,1.0,0.0,0.0,0.4109107684344053,0.0
8476429,0.06958309297814307,0.0,Scott Mayfield,23.0,0.0,0.13043478260869565,0.06958309297814307,0.0
8476432,0.29827871366093545,0.0,Boone Jenner,16.0,0.1875,0.4375,1.5908198061916556,0.0
8476438,0.28645489158641,0.0,Brandon Saad,24.0,0.041666666666666664,0.125,6.8749173980738405,0.0
8476441,0.05636841841042031,0.0,Joel Edmundson,24.0,0.08333333333333333,0.375,0.6764210209250437,0.0
8476448,0.25707422017764575,0.0,William Karlsson,14.0,0.2857142857142857,0.21428571428571427,0.8997597706217602,0.0
8476453,0.33158743642603156,0.0,Nikita Kucherov,22.0,0.5,0.8181818181818182,0.6631748728520631,0.0
8476454,0.2504035571590065,0.0,Ryan Nugent-Hopkins,16.0,0.3125,0.6875,0.8012913829088207,0.0
8476455,0.3231490802330274,0.0,Gabriel Landeskog,24.0,0.125,0.25,2.5851926418642193,0.0
8476456,0.2994503244757651,0.0,Jonathan Huberdeau,21.0,0.19047619047619047,0.38095238095238093,1.5721142034977669,0.0
8476457,0.03797902378977991,0.0,Adam Larsson,23.0,0.043478260869565216,0.17391304347826086,0.8735175471649379,0.0
8476458,0.32347315674026794,0.0,Ryan Strome,8.0,0.125,0.25,2.5877852539221435,0.0
8476459,0.40425975210664233,0.0,Mika Zibanejad,26.0,0.34615384615384615,0.34615384615384615,1.1678615060858557,0.0
8476460,0.3492372811694318,0.0,Mark Scheifele,23.0,0.5652173913043478,0.7391304347826086,0.6178813436074563,0.0
8476461,0.18234134655601023,0.0,Sean Couturier,22.0,0.18181818181818182,0.5,1.0028774060580563,0.0
8476462,0.11940916487947087,0.0,Dougie Hamilton,20.0,0.2,0.2,0.5970458243973543,0.0
8476463,0.0597934875210436,0.0,Jonas Brodin,24.0,0.08333333333333333,0.25,0.7175218502525232,0.0
8476467,0.056631933347406634,0.0,Jamie Oleksiak,23.0,0.08695652173913043,0.13043478260869565,0.6512672334951763,0.0
8476468,0.4372987487317563,0.0,J.T. Miller,24.0,0.25,0.2916666666666667,1.7491949949270251,0.0
8476469,0.1718460224025571,0.0,Joel Armia,24.0,0.20833333333333334,0.25,0.8248609075322741,0.0
8476473,0.0494188311110649,0.0,Connor Murphy,24.0,0.0,0.125,0.0494188311110649,0.0
8476474,0.18908332447013387,0.0,Stefan Noesen,18.0,0.05555555555555555,0.1111111111111111,3.40349984046241,0.0
8476479,0.21924838635216767,0.0,Phillip Danault,24.0,0.0,0.16666666666666666,0.21924838635216767,0.0
8476480,0.2622535917519901,0.0,Vladislav Namestnikov,23.0,0.2608695652173913,0.043478260869565216,1.0053054350492954,0.0
8476483,0.31393248401582224,0.0,Rickard Rakell,9.0,0.3333333333333333,0.5555555555555556,0.9417974520474668,0.0
8476525,0.04918936255853612,0.0,Colin Miller,8.0,0.0,0.0,0.04918936255853612,0.0
8476539,0.2764835869214341,0.0,Jonathan Marchessault,20.0,0.2,0.15,1.3824179346071703,0.0
8476624,0.16407265101390123,0.0,Barclay Goodrow,25.0,0.04,0.08,4.101816275347531,0.0
8476822,0.11281029367819423,0.0,Luke Glendening,24.0,0.0,0.125,0.11281029367819423,0.0
8476826,0.22997859517112362,0.0,Yanni Gourde,24.0,0.20833333333333334,0.16666666666666666,1.1038972568213934,0.0
8476853,0.11359264390093482,0.0,Morgan Rielly,23.0,0.17391304347826086,0.6086956521739131,0.6531577024303752,0.0
8476854,0.06557411797852668,0.0,Hampus Lindholm,18.0,0.05555555555555555,0.3333333333333333,1.1803341236134803,0.0
8476856,0.05123293190263204,0.0,Mathew Dumba,9.0,0.1111111111111111,0.2222222222222222,0.4610963871236884,0.0
8476867,0.13171755630173715,0.0,Brendan Gaunce,4.0,0.25,0.25,0.5268702252069486,0.0
8476869,0.09781466159396433,0.0,Brady Skjei,24.0,0.0,0.25,0.09781466159396433,0.0
8476871,0.11617668255025307,0.0,Tanner Pearson,21.0,0.14285714285714285,0.047619047619047616,0.8132367778517715,0.0
8476872,0.18467784496024242,0.0,Scott Laughton,6.0,0.0,0.0,0.18467784496024242,0.0
8476873,0.17130276576305423,0.0,Mark Jankowski,15.0,0.06666666666666667,0.2,2.5695414864458135,0.0
8476874,0.05323538609913405,0.0,Olli Mtt,16.0,0.0,0.0625,0.05323538609913405,0.0
8476875,0.1034044612239559,0.0,Mike Matheson,23.0,0.17391304347826086,0.4782608695652174,0.5945756520377464,0.0
8476878,0.2878686949610709,0.0,Zemgus Girgensons,17.0,0.29411764705882354,0.058823529411764705,0.9787535628676411,0.0
8476879,0.04871571758606774,0.0,Cody Ceci,24.0,0.041666666666666664,0.20833333333333334,1.1691772220656258,0.0
8476880,0.37920200603548426,0.0,Tom Wilson,25.0,0.52,0.52,0.7292346269913159,0.0
8476881,0.5506909667867523,0.0,Tomas Hertl,24.0,0.375,0.375,1.4685092447646728,0.0
8476882,0.15979053066284557,0.0,Teuvo Teravainen,24.0,0.25,0.4166666666666667,0.6391621226513823,0.0
8476885,0.11526905541756625,0.0,Jacob Trouba,24.0,0.16666666666666666,0.375,0.6916143325053976,0.0
8476887,0.36373461294790776,0.0,Filip Forsberg,24.0,0.375,0.3333333333333333,0.9699589678610874,0.0
8476889,0.14822463691234583,0.0,Radek Faksa,24.0,0.041666666666666664,0.375,3.5573912858963,0.0
8476891,0.04908668049999191,0.0,Matt Grzelcyk,24.0,0.0,0.16666666666666666,0.04908668049999191,0.0
8476892,0.07800992233333753,0.0,Colton Parayko,25.0,0.0,0.28,0.07800992233333753,0.0
8476897,0.14899233565665776,0.0,Oskar Sundqvist,16.0,0.0625,0.5625,2.383877370506524,0.0
8476902,0.08191744005744103,0.0,Esa Lindell,25.0,0.12,0.2,0.6826453338120086,0.0
8476905,0.12858049511643385,0.0,Chandler Stephenson,23.0,0.17391304347826086,0.34782608695652173,0.7393378469194947,0.0
8476906,0.1348113781306891,0.0,Shayne Gostisbehere,15.0,0.2,1.0,0.6740568906534455,0.0
8476907,0.18544481927528966,0.0,Mackenzie MacEachern,8.0,0.125,0.375,1.4835585542023173,0.0
8476917,0.09639520823839108,0.0,Adam Pelech,25.0,0.0,0.08,0.09639520823839108,0.0
8476921,0.2631116492806799,0.0,Jordan Martinook,24.0,0.125,0.25,2.1048931942454394,0.0
8476923,0.1302405197897718,0.0,Damon Severson,25.0,0.04,0.28,3.256012994744295,0.0
8476925,0.15813591112382702,0.0,Colton Sissons,22.0,0.0,0.09090909090909091,0.15813591112382702,0.0
8476927,0.15582742542028422,0.0,Teddy Blueger,2.0,0.5,0.0,0.31165485084056843,0.0
8476931,0.0650380849838256,0.0,Jake McCabe,24.0,0.125,0.2916666666666667,0.5203046798706048,0.0
8476958,0.06618656148202715,0.0,Jaccob Slavin,2.0,0.0,0.0,0.06618656148202715,0.0
8476967,0.05381950277835121,0.0,Brett Kulak,25.0,0.0,0.08,0.05381950277835121,0.0
8476979,0.0302818305790423,0.0,Erik Gustafsson,1.0,0.0,0.0,0.0302818305790423,0.0
8476981,0.18466149376366614,0.0,Josh Anderson,23.0,0.21739130434782608,0.13043478260869565,0.8494428713128642,0.0
8476994,0.15536847102798904,0.0,Vinnie Hinostroza,22.0,0.09090909090909091,0.13636363636363635,1.7090531813078793,0.0
8477015,0.1887603383954791,0.0,Connor Brown,17.0,0.35294117647058826,0.17647058823529413,0.5348209587871907,0.0
8477018,0.07344417289520293,0.0,Ben Hutton,17.0,0.11764705882352941,0.23529411764705882,0.6242754696092249,0.0
8477070,0.22583111636340605,0.0,Liam O'Brien,8.0,0.125,0.0,1.8066489309072484,0.0
8477073,0.0132283344864845,0.0,Kurtis MacDermid,8.0,0.0,0.0,0.0132283344864845,0.0
8477149,0.3709675933544833,0.0,Scott Sabourin,3.0,0.3333333333333333,0.3333333333333333,1.1129027800634501,0.0
8477220,0.07488998604406193,0.0,Nate Schmidt,25.0,0.04,0.36,1.872249651101548,0.0
8477346,0.08971958359636882,0.0,MacKenzie Weegar,26.0,0.038461538461538464,0.15384615384615385,2.3327091735055894,0.0
8477365,0.04061699058446612,0.0,Connor Clifton,8.0,0.0,0.0,0.04061699058446612,0.0
8477369,0.09140757157614349,0.0,Carson Soucy,22.0,0.09090909090909091,0.09090909090909091,1.0054832873375783,0.0
8477380,0.22879219980289525,0.0,Jonny Brodzinski,15.0,0.13333333333333333,0.13333333333333333,1.7159414985217145,0.0
8477401,0.15740103771289185,0.0,John Hayden,3.0,0.0,0.0,0.15740103771289185,0.0
8477402,0.2914378758619671,0.0,Pavel Buchnevich,25.0,0.12,0.32,2.428648965516393,0.0
8477404,0.502997709137778,0.0,Jake Guentzel,24.0,0.5416666666666666,0.5416666666666666,0.9286111553312825,0.0
8477406,0.2604846723377704,0.0,Mattias Janmark,9.0,0.0,0.3333333333333333,0.2604846723377704,0.0
8477407,0.16081877827777388,0.0,Anthony Duclair,25.0,0.12,0.2,1.3401564856481158,0.0
8477409,0.27466328293774955,0.0,Carter Verhaeghe,24.0,0.16666666666666666,0.5,1.6479796976264973,0.0
8477416,0.24535587253049004,0.0,Oliver Bjorkstrand,24.0,0.08333333333333333,0.2916666666666667,2.944270470365881,0.0
8477419,0.012978677637875,0.0,Mason Geertsen,5.0,0.0,0.0,0.012978677637875,0.0
8477425,0.3067036423916843,0.0,Miles Wood,19.0,0.3157894736842105,0.10526315789473684,0.9712282009070003,0.0
8477426,0.3672079581089994,0.0,Nick Paul,5.0,0.2,0.4,1.836039790544997,0.0
8477429,0.21983277090583678,0.0,Andrew Copp,25.0,0.04,0.32,5.495819272645919,0.0
8477435,0.07375769190151571,0.0,Ryan Graves,9.0,0.1111111111111111,0.0,0.6638192271136414,0.0
8477444,0.3120128578555426,0.0,Andre Burakovsky,19.0,0.3684210526315789,0.47368421052631576,0.8468920427507586,0.0
8477446,0.1876078150013372,0.0,Michael McCarron,24.0,0.041666666666666664,0.16666666666666666,4.502587560032093,0.0
8477447,0.17857747194024584,0.0,Shea Theodore,24.0,0.125,0.4583333333333333,1.4286197755219667,0.0
8477450,0.14262060803594057,0.0,Jason Dickinson,11.0,0.18181818181818182,0.18181818181818182,0.7844133441976731,0.0
8477451,0.25517570189441785,0.0,Ryan Hartman,21.0,0.19047619047619047,0.19047619047619047,1.3396724349456939,0.0
8477454,0.14589372366158793,0.0,Adam Erne,14.0,0.14285714285714285,0.07142857142857142,1.0212560656311156,0.0
8477456,0.20952098525088758,0.0,J.T. Compher,25.0,0.16,0.2,1.3095061578180474,0.0
8477463,0.0316573036834597,0.0,Steven Santini,5.0,0.0,0.2,0.0316573036834597,0.0
8477476,0.4667683979817504,0.0,Artturi Lehkonen,24.0,0.375,0.5416666666666666,1.2447157279513343,0.0
8477478,0.25243442221027274,0.0,William Carrier,18.0,0.05555555555555555,0.2222222222222222,4.54381959978491,0.0
8477479,0.34474380121186915,0.0,Tyler Bertuzzi,21.0,0.5714285714285714,0.38095238095238093,0.603301652120771,0.0
8477488,0.0856018941849469,0.0,Brett Pesce,9.0,0.0,0.3333333333333333,0.0856018941849469,0.0
8477492,0.4528816821534304,0.0,Nathan MacKinnon,24.0,0.7916666666666666,0.9166666666666666,0.5720610721938069,0.0
8477494,0.2749945788830518,0.0,Jonathan Drouin,24.0,0.125,0.5,2.1999566310644143,0.0
8477495,0.13275884148398664,0.0,Seth Jones,24.0,0.125,0.4166666666666667,1.0620707318718932,0.0
8477496,0.21765749312471586,0.0,Elias Lindholm,16.0,0.25,0.4375,0.8706299724988634,0.0
8477497,0.2740533235137936,0.0,Sean Monahan,25.0,0.12,0.32,2.28377769594828,0.0
8477498,0.10708400968397983,0.0,Darnell Nurse,25.0,0.2,0.2,0.5354200484198991,0.0
8477500,0.4586853648888789,0.0,Bo Horvat,25.0,0.56,0.44,0.8190810087301408,0.0
8477501,0.3472400947092946,0.0,Valeri Nichushkin,17.0,0.29411764705882354,0.4117647058823529,1.1806163220116017,0.0
8477503,0.1662011244916356,0.0,Max Domi,23.0,0.13043478260869565,0.13043478260869565,1.2742086211025396,0.0
8477504,0.1299103497384258,0.0,Josh Morrissey,23.0,0.21739130434782608,0.782608695652174,0.5975876087967587,0.0
8477505,0.2229125337302684,0.0,Alexander Wennberg,25.0,0.2,0.32,1.114562668651342,0.0
8477506,0.05363024047647521,0.0,Ryan Pulock,25.0,0.0,0.4,0.05363024047647521,0.0
8477507,0.11337998358962616,0.0,Nikita Zadorov,26.0,0.038461538461538464,0.2692307692307692,2.94787957333028,0.0
8477508,0.1208562402882509,0.0,Curtis Lazar,9.0,0.1111111111111111,0.0,1.0877061625942581,0.0
8477511,0.2436237069778143,0.0,Anthony Mantha,23.0,0.34782608695652173,0.2608695652173913,0.7004181575612162,0.0
8477527,0.11146976860860978,0.0,Ross Johnston,23.0,0.043478260869565216,0.17391304347826086,2.563804677998025,0.0
8477541,0.0248689730651676,0.0,Dakota Mermis,9.0,0.1111111111111111,0.0,0.2238207575865084,0.0
8477573,0.17841904310752507,0.0,Nathan Walker,24.0,0.125,0.25,1.4273523448602006,0.0
8477810,0.03615979621510783,0.0,Joel Hanley,23.0,0.0,0.13043478260869565,0.03615979621510783,0.0
8477839,0.1909338283137632,0.0,Conor Sheary,24.0,0.0,0.20833333333333334,0.1909338283137632,0.0
8477845,0.11063600627572401,0.0,Trevor van Riemsdyk,18.0,0.05555555555555555,0.05555555555555555,1.9914481129630321,0.0
8477903,0.0897650950971771,0.0,Garnet Hathaway,23.0,0.0,0.0,0.0897650950971771,0.0
8477919,0.1503679879941045,0.0,Frederick Gaudreau,10.0,0.0,0.2,0.1503679879941045,0.0
8477932,0.11082712773233641,0.0,Aaron Ekblad,23.0,0.043478260869565216,0.2608695652173913,2.5490239378437374,0.0
8477933,0.5465469518343783,0.0,Sam Reinhart,24.0,0.5416666666666666,0.4166666666666667,1.0090097572326984,0.0
8477934,0.34544840500069146,0.0,Leon Draisaitl,25.0,0.56,0.6,0.616872151786949,0.0
8477935,0.3728545305068388,0.0,Sam Bennett,24.0,0.25,0.25,1.4914181220273552,0.0
8477938,0.10155548486444674,0.0,Haydn Fleury,15.0,0.0,0.0,0.10155548486444674,0.0
8477939,0.25414199874891574,0.0,William Nylander,20.0,0.55,1.0,0.46207636136166497,0.0
8477940,0.2425076666288076,0.0,Nikolaj Ehlers,24.0,0.16666666666666666,0.4583333333333333,1.4550459997728458,0.0
8477942,0.3820596045038351,0.0,Kevin Fiala,24.0,0.4166666666666667,0.2916666666666667,0.9169430508092041,0.0
8477946,0.4679124264977871,0.0,Dylan Larkin,25.0,0.56,0.52,0.835557904460334,0.0
8477947,0.20004637432949873,0.0,Sonny Milano,14.0,0.21428571428571427,0.14285714285714285,0.9335497468709941,0.0
8477948,0.12223696562189908,0.0,Travis Sanheim,23.0,0.08695652173913043,0.2608695652173913,1.4057251046518395,0.0
8477949,0.3891156273602972,0.0,Alex Tuch,24.0,0.3333333333333333,0.5416666666666666,1.1673468820808917,0.0
8477950,0.0750200242157382,0.0,Tony DeAngelo,25.0,0.04,0.32,1.8755006053934549,0.0
8477951,0.32420326015281087,0.0,Nick Schmaltz,25.0,0.4,0.48,0.8105081503820272,0.0
8477953,0.09942046757787462,0.0,Kasperi Kapanen,6.0,0.0,0.3333333333333333,0.09942046757787462,0.0
8477955,0.28978003337979297,0.0,Jared McCann,6.0,0.5,0.3333333333333333,0.5795600667595859,0.0
8477956,0.3314779203635853,0.0,David Pastrnak,25.0,0.44,0.72,0.7533589099172393,0.0
8477960,0.31815778949008916,0.0,Adrian Kempe,24.0,0.2916666666666667,0.5416666666666666,1.0908267068231627,0.0
